true_label,predicted_label,reconstruction_error,phase1_anomaly
r2l,normal,0.011963805019981026,0
dos,dos,2.9767351787066154,0
dos,dos,2.109552886530919,0
dos,dos,2.415722977262989,0
normal,normal,0.0026484918448627065,0
probe,normal,9.592587245246255,0
probe,probe,3.2461856408303755,0
probe,probe,3.4511977662783337,0
normal,normal,0.0010932608806182391,0
normal,normal,0.002729156202784875,0
normal,normal,0.3563603399350428,0
normal,probe,0.5993997424763458,0
dos,dos,3.3538319538690775,0
normal,normal,0.004409513864210161,0
probe,probe,1.6674486195994593,0
normal,normal,0.6579600121867653,0
r2l,normal,3.1541050751949764,0
normal,normal,0.0037056425365681253,0
dos,dos,2.8303264498881617,0
dos,dos,2.1337617422050648,0
dos,normal,0.4755571376778807,0
normal,normal,0.00973761972508334,0
r2l,normal,3.403441043443481,0
dos,dos,2.7031953939074196,0
dos,normal,0.009621468370015443,0
r2l,probe,0.11451934635831525,0
dos,dos,2.71330244936807,0
dos,normal,4.31079813029467,0
dos,dos,1.284222168403486,0
dos,probe,2.6850765835968815,0
probe,probe,3.3378943561213834,0
normal,normal,0.0013916039105477767,0
dos,ZERO-DAY,456.2997327840921,1
r2l,normal,0.014066303694776015,0
probe,ZERO-DAY,464.30999907806125,1
dos,dos,3.5884490263570186,0
normal,normal,0.060656905118489195,0
normal,normal,1.4719445521061008,0
probe,dos,1.7787353903559515,0
normal,normal,0.009737416512865032,0
dos,dos,1.4250424345606987,0
normal,normal,0.00260925999196058,0
dos,dos,1.0715675609659063,0
normal,normal,0.0027835036648129895,0
dos,dos,2.1786487706240982,0
normal,normal,0.005132365050911166,0
dos,dos,2.601973952512896,0
probe,normal,9.636344998767111,0
dos,dos,1.7597536780114424,0
normal,normal,0.0026629405722110727,0
probe,probe,3.4511977662783337,0
probe,probe,2.3554257628484474,0
dos,dos,2.401590284227773,0
normal,normal,0.0060722431704548566,0
probe,probe,5.060674044393755,0
normal,normal,0.0018667523903086356,0
normal,normal,0.005601441561999414,0
normal,normal,0.0028978399480286405,0
dos,dos,2.3559220250729336,0
normal,normal,0.0016536769278994176,0
normal,normal,0.0019241278357223206,0
dos,dos,2.7709946975151887,0
normal,normal,0.004634594372699391,0
normal,normal,0.002779957970724388,0
dos,dos,0.10968071871848252,0
dos,dos,3.138532059179758,0
dos,dos,1.0586068992131878,0
r2l,normal,0.11429529165242869,0
normal,normal,0.0026631282329808285,0
normal,normal,0.003360007503601817,0
normal,normal,0.025038953712891693,0
normal,normal,0.003066186388646794,0
normal,normal,0.002109512251661494,0
normal,normal,0.11434577491867692,0
normal,normal,0.0119613917969288,0
normal,normal,0.0013734911903269618,0
probe,probe,0.7068544657020684,0
dos,dos,1.7296218817515265,0
normal,normal,0.001482853129498329,0
normal,normal,0.0026068959902513828,0
normal,normal,0.0011359794130151838,0
normal,normal,0.0019087249401822921,0
dos,dos,3.0427326690303667,0
normal,normal,0.00973760317937127,0
r2l,ZERO-DAY,65.36351621813438,1
normal,normal,0.0016664407904984288,0
normal,normal,0.011942805974339497,0
dos,dos,2.9390883423040752,0
r2l,probe,0.11434151853360507,0
normal,normal,0.007270004092770607,0
normal,normal,0.01459398532624828,0
probe,dos,1.7968574381878728,0
probe,probe,5.883742480117363,0
normal,normal,0.0016725333960952808,0
normal,normal,0.01643770492385752,0
r2l,normal,0.11429530648995427,0
probe,probe,2.7600713119285794,0
dos,normal,0.4949033975315957,0
probe,normal,1.506016138068501,0
probe,normal,0.6460114930933893,0
normal,normal,0.012760061056118278,0
probe,probe,3.1028324313123345,0
probe,normal,3.209900190668963,0
probe,ZERO-DAY,709.8139177409116,1
normal,probe,0.6391542275489014,0
r2l,normal,0.12385794081549818,0
normal,normal,0.001659622739829369,0
normal,normal,0.003613009708299597,0
dos,dos,1.3098695855218228,0
normal,normal,0.0011589371975405582,0
r2l,normal,0.011963805019981026,0
dos,dos,2.629117509319308,0
dos,dos,1.3955866538529085,0
dos,dos,2.097338462283759,0
r2l,normal,0.12384948877636014,0
normal,normal,0.022292139516482692,0
normal,normal,0.0016893735472748234,0
normal,normal,0.12241431978042754,0
dos,normal,0.009533178744849867,0
dos,normal,0.5067171631235132,0
dos,dos,2.7927777918567074,0
normal,normal,0.0020001147925612773,0
r2l,normal,0.011963805019981026,0
normal,normal,0.0021328548736515834,0
probe,ZERO-DAY,464.30074266305263,1
normal,normal,0.0018546420318096089,0
dos,normal,4.473460877220002,0
r2l,normal,3.1541004454973227,0
normal,normal,0.0013487026022986931,0
r2l,normal,3.1541050751949764,0
normal,normal,0.12057691745494527,0
dos,dos,4.464199225144813,0
normal,normal,0.19617376717610277,0
dos,dos,2.8624966147579545,0
r2l,normal,0.011963805019981026,0
normal,normal,0.0021027187303232085,0
normal,normal,0.02204612067756054,0
dos,dos,1.40145786366392,0
normal,normal,0.012468247736867019,0
normal,normal,0.0035367082009690486,0
probe,probe,1.0151811163270232,0
normal,normal,0.0028249284096358664,0
dos,normal,5.433532141854729,0
probe,probe,4.272390783323707,0
dos,dos,2.4117218192233847,0
dos,dos,2.67931477091607,0
probe,normal,0.40478103760395195,0
normal,normal,0.002263220084770062,0
normal,normal,0.011323483726717936,0
dos,dos,0.5122467538424661,0
dos,dos,1.27196188445375,0
normal,normal,0.002621972268818148,0
normal,normal,0.001697162949985812,0
normal,normal,0.0010149339773491593,0
r2l,normal,3.1541050751949764,0
dos,dos,0.17958762089369087,0
probe,probe,3.4511977662783337,0
normal,normal,0.01065121841865844,0
dos,dos,0.8738095889657732,0
r2l,normal,0.3108365101359531,0
dos,dos,1.3706663425573018,0
normal,probe,0.5701852161460383,0
normal,normal,0.017823117981229052,0
r2l,normal,3.1541053392588534,0
normal,normal,0.0016043203739395473,0
r2l,probe,0.11451939243279108,0
normal,normal,0.0011540004349263097,0
dos,dos,3.43897534078212,0
normal,normal,0.0018555005598655588,0
r2l,normal,0.011963482144549223,0
dos,dos,3.5105632072476802,0
dos,dos,10.195700958250493,0
u2r,normal,0.6468511281601298,0
probe,probe,0.602509172480021,0
normal,normal,0.0017648640747408156,0
r2l,normal,3.1541053426074392,0
normal,probe,0.5137273012772061,0
normal,normal,0.0032021846680225573,0
dos,dos,2.244964381491276,0
dos,dos,3.51992023080181,0
probe,ZERO-DAY,464.50195744281814,1
dos,normal,0.009533179316469314,0
dos,dos,4.294932461205737,0
normal,normal,0.12244882739550635,0
normal,probe,4.917404493712021,0
probe,normal,9.672028205569163,0
probe,probe,1.8464016246695945,0
normal,normal,0.001500964439703676,0
dos,dos,3.2587154709384407,0
normal,normal,0.003049578642334294,0
r2l,normal,0.12385814630413096,0
normal,normal,0.00287992915950965,0
dos,dos,3.3263258973434304,0
dos,dos,2.2423675012674456,0
dos,dos,2.3651237127309694,0
normal,normal,0.010401309215821249,0
dos,dos,0.0021315524392034593,0
normal,normal,0.0015270821045132016,0
r2l,normal,0.3108365222913439,0
r2l,normal,0.1238579360608681,0
dos,dos,2.3204151800067394,0
dos,normal,0.5083967915194693,0
normal,normal,0.02459203719839125,0
dos,dos,2.393054880590415,0
normal,normal,0.0032113465865666155,0
normal,normal,0.0013681341552638877,0
normal,normal,0.0010562596990785454,0
dos,dos,1.9794437603563084,0
probe,probe,3.0512917807639313,0
dos,dos,3.097138350251395,0
normal,normal,0.004476530167767879,0
probe,normal,9.631965886120495,0
r2l,normal,0.3108364284959919,0
probe,normal,9.63786362369171,0
normal,normal,0.002910943745654188,0
normal,normal,0.0018249506339818432,0
probe,probe,0.22035842886521181,0
dos,dos,2.880661451248551,0
r2l,normal,3.154104802035023,0
normal,normal,0.0025311489910954084,0
dos,dos,2.8721790355644825,0
r2l,probe,0.11451939243279108,0
normal,normal,0.001144506662851597,0
r2l,normal,0.11434579482463514,0
dos,dos,2.2881619891051703,0
normal,normal,0.002331997359017392,0
dos,dos,11.017038291872685,0
normal,normal,0.002426143968916009,0
r2l,normal,0.11434450136678631,0
normal,normal,0.2539606346885634,0
dos,dos,0.2692947756633674,0
r2l,probe,0.11429235060409708,0
normal,normal,0.0026366358416191767,0
dos,dos,2.8336429110104007,0
normal,normal,0.011175923224308293,0
dos,dos,1.3014774045914692,0
normal,normal,0.0010586592189223134,0
normal,normal,0.060635117651396564,0
r2l,normal,0.11429524086616048,0
normal,normal,0.010329181799143746,0
r2l,normal,0.12385794081549818,0
probe,probe,3.643853185554004,0
dos,dos,3.448858152798735,0
normal,normal,0.0022875525901977227,0
dos,dos,2.372440509931728,0
dos,dos,3.340744402386599,0
dos,normal,0.5082916051084267,0
probe,probe,0.22035842886521181,0
dos,dos,3.3948488356046416,0
normal,normal,0.00303694570039246,0
dos,dos,1.9161432396478795,0
r2l,normal,3.154105070664331,0
probe,normal,9.633343221601157,0
r2l,normal,0.014066303694776015,0
probe,normal,3.290299567144693,0
dos,normal,4.461441638862421,0
normal,normal,0.009737837585923335,0
dos,normal,4.3108387295026285,0
normal,normal,0.0026659289624094136,0
dos,dos,2.6752669661149486,0
dos,dos,1.3966582161131313,0
dos,normal,0.050299040256346544,0
normal,normal,2.237950059241826,0
dos,normal,0.47325562990917436,0
normal,normal,0.0013503136449323164,0
dos,dos,1.6866309414932623,0
normal,normal,0.11427054292439749,0
dos,dos,10.771111329306569,0
dos,probe,2.127486470155842,0
dos,dos,4.462439613255227,0
dos,dos,2.777787231921265,0
normal,normal,2.2344437468028633,0
r2l,normal,3.1541053392588534,0
dos,dos,0.0025584514334616526,0
dos,dos,11.881397683076203,0
dos,dos,1.4962781397458704,0
normal,normal,0.009737682253159624,0
probe,probe,5.883740450008066,0
dos,dos,2.7786456013874576,0
normal,normal,2.2379509135461038,0
dos,dos,2.3903904488220262,0
r2l,normal,0.014180305569510769,0
normal,normal,0.011847282333060906,0
normal,normal,0.0026610847230524506,0
normal,normal,2.2379503920865127,0
normal,normal,0.0021735113122942425,0
normal,normal,0.0245525717489101,0
normal,normal,2.2379509135461038,0
dos,dos,3.417971439340846,0
dos,dos,2.98685637110175,0
normal,probe,0.009734583538758942,0
normal,normal,0.011661542229355518,0
probe,dos,0.8250739204086988,0
probe,probe,3.2390366934475616,0
normal,normal,0.09876897811914663,0
dos,normal,0.009533178744849867,0
dos,normal,5.433532141854729,0
normal,normal,0.009778203431688393,0
probe,normal,3.335510017136244,0
dos,dos,2.948126449648162,0
normal,normal,0.0029383691378592207,0
dos,dos,1.5337743403420452,0
normal,probe,0.34932996668618493,0
dos,normal,4.392375426399441,0
normal,normal,0.003339886586909039,0
dos,normal,0.8581074096437434,0
dos,dos,2.8812579390978903,0
dos,dos,1.4511016997068396,0
normal,normal,0.003222703404921026,0
normal,normal,0.0015597290684174862,0
dos,dos,0.00432943331898963,0
dos,dos,4.470616384215745,0
r2l,normal,3.154104929667165,0
probe,dos,0.8250343827113853,0
normal,normal,0.003170784924050384,0
normal,normal,0.002085223418963851,0
r2l,normal,3.154105070664331,0
normal,normal,2.2379509906877764,0
normal,normal,0.00846382386741541,0
dos,dos,2.3063924990761397,0
dos,dos,2.200492346247602,0
dos,dos,11.86295121999025,0
dos,normal,4.40261895064222,0
dos,dos,3.3109821303578464,0
dos,dos,2.376705014052317,0
dos,normal,4.399599544016211,0
r2l,normal,0.12243158823071061,0
normal,normal,0.07073194440380107,0
probe,probe,1.8515565098563191,0
dos,dos,2.8153853369915507,0
dos,dos,1.0715675609659063,0
normal,normal,0.002171615431584688,0
dos,dos,0.002375805826349451,0
normal,normal,0.2757472827757682,0
normal,normal,0.013861120168277832,0
dos,dos,3.3540066045994728,0
normal,normal,0.009501374906160159,0
normal,normal,0.0040898278168876616,0
probe,ZERO-DAY,464.15369653406907,1
probe,probe,3.7869756416383056,0
normal,normal,0.0021919258134540987,0
normal,normal,0.0012490534518425909,0
dos,dos,4.168773541902769,0
probe,ZERO-DAY,709.8139177409116,1
normal,normal,0.003069840859278075,0
normal,normal,0.0018664496800015367,0
dos,dos,2.0653042966084425,0
probe,ZERO-DAY,464.319265573058,1
probe,probe,2.9205604148388087,0
dos,dos,1.9841003753350346,0
normal,normal,0.11429530648995427,0
probe,normal,0.6455756034380333,0
normal,normal,0.002339827933411413,0
r2l,normal,3.154105278935983,0
dos,normal,0.5759333400882651,0
probe,probe,0.6138784059342031,0
normal,normal,0.001362943906222407,0
normal,normal,0.02460988795397853,0
dos,dos,2.8936125286442604,0
normal,normal,0.021177420257954594,0
dos,dos,3.458747694389823,0
dos,dos,1.9700838343118479,0
probe,normal,1.0704338389740826,0
dos,normal,6.738466474752701,0
normal,normal,0.0027311143052027582,0
normal,normal,0.002383588216836241,0
normal,normal,27.97598755869258,0
normal,normal,0.002344156700950516,0
normal,normal,0.0181301025007974,0
dos,normal,4.46298425438187,0
dos,dos,2.7492657906209854,0
normal,normal,0.0028880152547613495,0
normal,normal,0.003211998625123292,0
dos,dos,3.328864520360162,0
normal,probe,0.24304920922418605,0
probe,probe,4.25963213330781,0
dos,normal,4.41517085792249,0
normal,normal,0.0010094146467237678,0
dos,dos,1.5917972851844822,0
dos,dos,1.9380117263810959,0
r2l,probe,0.11434149642301834,0
dos,normal,0.009533178744849867,0
normal,normal,0.001340230705347233,0
r2l,probe,0.1142910513978026,0
probe,normal,1.4647756030833514,0
dos,normal,0.4807624867035459,0
dos,dos,2.926244936085023,0
normal,normal,0.0023311239148476547,0
dos,normal,4.503641360806665,0
normal,normal,0.0028162469972534735,0
normal,normal,0.0011514414157038151,0
r2l,normal,0.014066303694776015,0
dos,dos,2.3868063416446286,0
dos,dos,2.2950327134204955,0
normal,normal,0.020200128936066753,0
probe,probe,0.22035842886521181,0
dos,dos,1.1762950415160398,0
dos,dos,2.667339133785605,0
normal,normal,0.11429529165242869,0
r2l,probe,0.11434151384905238,0
normal,normal,0.030047030754769718,0
dos,dos,2.377894201788087,0
normal,normal,0.001304000790670568,0
normal,normal,0.02643964871396787,0
r2l,normal,3.1541040460005028,0
probe,normal,3.2005816343272513,0
normal,normal,0.005672580125815692,0
r2l,normal,3.1541047980319026,0
probe,ZERO-DAY,461.65198718942764,1
dos,dos,2.7279605051221227,0
r2l,normal,0.12385805609778124,0
normal,normal,0.0033135497118147983,0
dos,dos,0.8371101347606715,0
dos,normal,0.5966158425692599,0
r2l,probe,0.11441765082174145,0
dos,normal,4.444750097922877,0
normal,normal,0.002625821333984205,0
dos,normal,0.5495013544870498,0
dos,normal,4.310352965957116,0
normal,normal,0.0010064077713220264,0
dos,dos,3.2932076139106936,0
probe,probe,3.4297061531870985,0
dos,dos,2.4593157090773445,0
dos,dos,3.7711567999647073,0
dos,normal,5.433532141854729,0
normal,normal,0.06160590544121123,0
normal,normal,0.002781043339321804,0
normal,normal,0.0011498570919405062,0
r2l,normal,0.12228194044778244,0
normal,normal,0.002080760803932548,0
dos,dos,1.0128673228674805,0
normal,normal,0.007640907719961968,0
dos,dos,0.38902458725596545,0
dos,dos,0.0022970309970594964,0
normal,normal,2.234443848037055,0
normal,normal,0.11427054292439749,0
dos,dos,2.224776308332214,0
dos,dos,2.96993810003493,0
r2l,normal,0.3108365350614159,0
dos,normal,0.510609103029834,0
r2l,normal,0.31083649595825136,0
dos,probe,2.9105310974181418,0
normal,normal,0.0018875338515790903,0
dos,dos,2.4986207702684142,0
r2l,normal,0.11427050035018688,0
probe,probe,0.7471061865682819,0
normal,normal,0.0013603036669926308,0
dos,normal,4.310553085496402,0
dos,dos,1.11054040696622,0
normal,normal,0.28363180211090666,0
normal,normal,0.001093696947343749,0
dos,dos,0.00233198570606859,0
r2l,normal,3.154104561153782,0
normal,normal,0.0023557891591262183,0
u2r,normal,0.2899211790772291,0
r2l,normal,0.011963805019981026,0
normal,normal,0.00146271573177948,0
dos,dos,2.489165638530626,0
probe,normal,9.437148335647569,0
dos,normal,0.45149011454983806,0
u2r,normal,4.917415563568729,0
normal,normal,1.6445146294277346,0
normal,normal,0.0014868921354651442,0
normal,normal,0.001998166591976111,0
dos,dos,1.7189881788041292,0
normal,normal,0.0017829751387145882,0
dos,dos,7.914958771844613,0
dos,dos,0.0030192354859846122,0
normal,normal,0.0032004729360571287,0
normal,normal,0.01194432515060394,0
dos,normal,0.4953133396047739,0
normal,normal,0.00319635656806338,0
normal,normal,0.0034010490090458563,0
r2l,probe,0.11451934635831525,0
dos,dos,2.4185970714725706,0
normal,normal,0.00406877181105046,0
normal,normal,0.0010580073163900504,0
normal,normal,0.002921964492044605,0
dos,dos,4.383163330665492,0
dos,normal,0.009533178744849867,0
dos,dos,8.707785194993871,0
probe,probe,0.7101897104580474,0
normal,normal,0.0021328791602793907,0
normal,normal,0.0033143944027534456,0
dos,dos,1.4137856281516799,0
dos,normal,0.009621468370015443,0
dos,ZERO-DAY,459.91489860260754,1
normal,normal,2.2379503920865127,0
normal,normal,0.012221842460862206,0
dos,dos,2.625724614822729,0
normal,normal,0.164561359699345,0
normal,normal,0.009737597716127878,0
normal,normal,0.011963630134017245,0
probe,probe,5.883742480117363,0
dos,dos,2.8223797615290738,0
normal,normal,0.002121797173085154,0
dos,dos,3.322970753532099,0
dos,dos,11.881498296382107,0
probe,dos,0.9015241040536534,0
normal,normal,0.0026153751057420935,0
dos,normal,0.4930624840013478,0
probe,ZERO-DAY,128.26298736925983,1
dos,dos,0.00233198570606859,0
dos,dos,2.3509408350857615,0
normal,normal,0.01435730532865429,0
normal,normal,0.02503898334007389,0
normal,normal,0.001270648927051904,0
dos,dos,3.4460201354093165,0
probe,probe,0.706819832331275,0
normal,normal,0.003143289626988111,0
dos,dos,0.001957156917121809,0
normal,normal,0.0027787904232625445,0
r2l,normal,0.31083655970844354,0
dos,dos,1.447134114243748,0
probe,ZERO-DAY,458.2683114150413,1
dos,dos,0.316645150868146,0
normal,normal,2.1931067188585565,0
normal,normal,0.0026597417292962247,0
normal,normal,0.0024374565454780036,0
normal,normal,0.017084802932133072,0
normal,normal,0.024579087998756202,0
normal,normal,0.0028685473162796613,0
dos,dos,0.07931834471457734,0
dos,normal,0.5033739550434505,0
dos,dos,2.6929438687119975,0
r2l,normal,0.12243158823071061,0
normal,dos,0.3034290998572944,0
normal,normal,0.0020462251676329176,0
normal,normal,0.0028026358705367234,0
r2l,normal,0.31046519162942604,0
dos,dos,0.9502991215831078,0
probe,probe,0.22035842886521181,0
probe,normal,0.7091930199802426,0
normal,dos,0.08052626195427084,0
normal,normal,0.030046977254891638,0
dos,dos,2.716775602852788,0
probe,normal,9.637899040270256,0
normal,normal,7.771444049182567,0
normal,normal,0.0015727953183787208,0
probe,ZERO-DAY,709.8139177409116,1
normal,normal,0.08440506714678479,0
normal,normal,0.2338009927627186,0
dos,dos,11.881397683076203,0
dos,dos,2.9278253845503923,0
normal,probe,0.4876991376758124,0
normal,normal,0.0017940744913263467,0
normal,normal,0.034425381873170895,0
normal,normal,0.003121725110843202,0
probe,probe,0.7066382627790465,0
normal,normal,0.0020860938047501825,0
normal,normal,0.001237143687331206,0
r2l,normal,0.014180305569510769,0
dos,dos,2.3102209044110538,0
normal,dos,0.08052612000932322,0
dos,dos,1.4647091987337602,0
normal,normal,0.0023305938429950134,0
dos,normal,0.37175265092512233,0
dos,dos,2.283874623197218,0
dos,normal,5.433532141854729,0
normal,normal,0.0026688089814031154,0
normal,normal,0.002080037203085973,0
dos,dos,0.002059637862498093,0
dos,dos,0.001775646700868793,0
dos,dos,0.30245198387354144,0
normal,normal,0.0012110642949432638,0
r2l,normal,3.154103897310184,0
normal,normal,0.0168123777598634,0
normal,normal,2.2379507499758695,0
dos,dos,2.9303231881430407,0
normal,normal,0.011843280870793354,0
normal,normal,0.0019052620283506263,0
r2l,normal,3.154105070664331,0
r2l,normal,3.154104929667165,0
dos,dos,3.6365595319257813,0
normal,normal,1.1926008467205749,0
dos,dos,2.7583614012937487,0
normal,normal,0.024588697358746456,0
normal,normal,0.0013587295667400166,0
normal,normal,0.0012002557096235668,0
probe,probe,1.4582945121789972,0
dos,dos,1.0209167936380903,0
dos,dos,1.2623569776895927,0
r2l,normal,0.12243158823071061,0
probe,probe,3.006980428889976,0
dos,dos,0.9752459358044229,0
dos,dos,1.1685402368143596,0
dos,normal,0.5007767247637847,0
normal,normal,0.025109247264018943,0
dos,dos,11.789727041083339,0
normal,normal,0.0029707320807179777,0
normal,normal,0.0017818728454732904,0
probe,probe,10.239695376413385,0
dos,dos,2.186765655972349,0
dos,dos,2.898415486124333,0
dos,dos,2.360434752622931,0
normal,normal,0.2601998759840436,0
normal,normal,0.0021277071994620475,0
dos,normal,4.310375846354376,0
probe,probe,0.5506101724340442,0
normal,normal,0.33175666167490947,0
normal,normal,0.0009926913971113937,0
normal,normal,0.001365316668626812,0
normal,normal,0.0017652637376857731,0
dos,dos,3.8602368204038657,0
dos,dos,3.2742787669946893,0
dos,normal,0.5121950973358184,0
dos,dos,2.4829650566176085,0
r2l,normal,3.154105070664331,0
dos,dos,1.4259228315399035,0
normal,normal,0.0024552053278549713,0
dos,normal,0.47927147035046214,0
r2l,normal,3.154105070664331,0
dos,normal,0.489603822847478,0
normal,normal,2.092878852638359,0
dos,normal,0.009621468370015443,0
normal,normal,0.0010015344651743148,0
normal,normal,0.002377756494024744,0
normal,normal,0.00447199031244049,0
normal,normal,0.0012066659606336228,0
r2l,normal,0.12385805609778124,0
probe,probe,0.5245797279407968,0
dos,dos,3.0116304974826567,0
probe,probe,0.5125125226569244,0
normal,normal,0.004342035383737459,0
dos,dos,1.1034630295321488,0
normal,normal,0.012467335210299283,0
dos,dos,2.3447694165905677,0
r2l,normal,0.12250298838802104,0
dos,dos,3.0837009616340185,0
r2l,normal,3.780619968585236,0
normal,normal,0.12057691745494527,0
normal,normal,0.0025356513614505794,0
r2l,normal,0.014066303694776015,0
probe,probe,3.224902088960335,0
dos,dos,2.724523908250942,0
normal,normal,0.00308349959505235,0
dos,dos,0.3581667266892741,0
normal,normal,0.002610148271335849,0
normal,normal,0.0028935090076791722,0
dos,dos,18.640598192039715,0
dos,dos,2.3184236147486756,0
normal,normal,0.0028495312593040893,0
dos,dos,2.7756049453693854,0
dos,dos,0.9878676977083861,0
probe,normal,9.451356772211343,0
dos,dos,2.7911312498187044,0
dos,dos,1.226443284109077,0
dos,dos,2.9228964338303327,0
normal,normal,0.0250407025423753,0
normal,normal,0.0026611864452878568,0
normal,normal,0.0077577427304204956,0
normal,normal,0.0038036063237621765,0
probe,ZERO-DAY,464.30990581502346,1
normal,normal,0.02458377785097025,0
r2l,normal,0.12243158823071061,0
normal,normal,0.0017161085920045357,0
probe,dos,3.895646662945189,0
probe,probe,3.3953244719607736,0
dos,normal,0.504103373428599,0
normal,normal,0.001227284157334356,0
dos,dos,2.4600445168883596,0
dos,dos,2.980716946972084,0
normal,normal,0.0026555446840256145,0
dos,normal,0.4817591481662881,0
normal,normal,0.013844284212164992,0
normal,probe,0.44390610269174563,0
probe,probe,4.426379123344037,0
normal,normal,0.11668275437437338,0
normal,normal,0.011579491451896828,0
normal,normal,0.0029114264223930723,0
normal,normal,0.0033676550934916053,0
dos,dos,0.0024803697276292117,0
normal,normal,0.002967905992514046,0
normal,normal,0.2601998759840436,0
probe,probe,0.6085572368537728,0
normal,normal,0.011803609476049984,0
normal,normal,0.002612934407932404,0
normal,normal,0.0017427884857030564,0
r2l,normal,0.12386658628428097,0
probe,probe,3.369084676495078,0
dos,normal,0.4746294977708922,0
normal,normal,0.002658675676355557,0
normal,probe,0.19049132809278466,0
r2l,normal,0.014180305569510769,0
r2l,probe,0.1142910838774915,0
normal,normal,0.002512726964195736,0
dos,dos,1.4949634365665887,0
normal,dos,0.32051745294287143,0
normal,normal,2.237950680112333,0
dos,dos,0.0020308663201290184,0
probe,ZERO-DAY,461.6046580170916,1
normal,normal,0.0010457567239170278,0
dos,dos,2.860591725844026,0
normal,normal,2.237951269270032,0
normal,normal,0.024611582985961663,0
dos,dos,2.7134611954716803,0
r2l,probe,0.11434157928051154,0
normal,probe,0.39112686636964894,0
r2l,normal,0.1238664922825861,0
normal,normal,0.0010560652282418498,0
dos,dos,1.4386323333442066,0
normal,normal,0.030046704944472088,0
dos,normal,0.5028535038130856,0
normal,normal,0.003072596196612886,0
normal,normal,0.021329783254221694,0
dos,normal,0.4873785191608524,0
normal,normal,0.0026418620700572357,0
normal,normal,0.019648687038912222,0
r2l,normal,3.154104929667165,0
r2l,r2l,1.3682204846691113,0
dos,dos,3.4035614223119404,0
normal,normal,0.0018594371298819026,0
dos,dos,3.122356641850184,0
normal,normal,0.0029786157017072912,0
r2l,normal,3.154104557806835,0
dos,dos,2.6463441205323615,0
dos,dos,3.5148881514414696,0
normal,probe,0.4433510015262967,0
normal,normal,0.0025769435213375746,0
normal,normal,0.002854583513608497,0
normal,normal,0.0023941582101475616,0
probe,normal,4.062406020372928,0
dos,dos,1.0279192946266766,0
normal,normal,2.234443734310499,0
dos,normal,0.009533179316469314,0
normal,normal,0.4866815465494057,0
normal,normal,0.0029383345131187553,0
dos,ZERO-DAY,260.45067599623036,1
normal,normal,0.004274815094846725,0
normal,normal,0.001642076632358798,0
dos,ZERO-DAY,260.44469956607196,1
normal,normal,0.0018584466304097595,0
normal,normal,2.0191279295572375,0
normal,normal,0.004402245039222208,0
probe,dos,9.671365959426405,0
r2l,normal,0.014066303694776015,0
dos,dos,2.558633763646052,0
normal,normal,0.03442454639794686,0
dos,dos,0.20975653411249864,0
normal,normal,0.001017288431271319,0
r2l,normal,0.011963805019981026,0
dos,dos,2.48902719893689,0
dos,dos,2.664617615513651,0
dos,dos,2.632872688171713,0
normal,normal,0.0015352142028853958,0
dos,dos,11.881397683076203,0
r2l,normal,0.30189168874123395,0
dos,dos,3.498007053715403,0
normal,normal,0.02459044011912594,0
normal,normal,0.024576256311903837,0
probe,probe,3.6925068128097553,0
dos,normal,0.22912966963570314,0
r2l,r2l,1.368816442727314,0
normal,normal,0.003084841527847618,0
dos,dos,2.236277021350234,0
normal,normal,0.0028380124822722183,0
r2l,normal,0.12384952302703879,0
dos,ZERO-DAY,260.207400042213,1
dos,dos,1.1691185642736845,0
normal,normal,0.0038331692769479077,0
r2l,normal,3.154104796358375,0
normal,normal,0.0028125630226047593,0
probe,ZERO-DAY,709.8139177409116,1
dos,dos,2.5978029617607996,0
dos,dos,1.4007654861964527,0
normal,normal,0.01658302051748078,0
dos,normal,5.433532141854729,0
probe,normal,3.335510017136244,0
dos,normal,0.4573521051657862,0
normal,normal,0.03878419782335686,0
normal,normal,0.003667123335488297,0
normal,normal,0.0023867885650898607,0
probe,normal,1.5085217575729712,0
normal,normal,1.795146626419479,0
r2l,normal,0.11429524086616048,0
normal,normal,0.0014964049174318317,0
normal,normal,0.0016639810586529882,0
r2l,normal,0.014186805681407238,0
normal,normal,0.004920030020723447,0
dos,dos,0.0028193330248278774,0
probe,ZERO-DAY,463.816962037423,1
normal,normal,0.004265138227532118,0
normal,normal,0.0012248086758056668,0
dos,dos,11.862853393935845,0
normal,normal,0.002086947648357716,0
probe,ZERO-DAY,747.7563124875352,1
normal,normal,0.007285525646278043,0
normal,normal,0.0018389853438406725,0
r2l,normal,0.3108364284959919,0
normal,normal,0.005714784352471008,0
probe,probe,2.81956903693534,0
dos,dos,2.3455045199969837,0
r2l,normal,0.11427056891657916,0
dos,dos,1.696317330199256,0
dos,dos,3.0858003024128497,0
dos,dos,3.635591841824341,0
normal,normal,0.011835852310118024,0
u2r,normal,0.6468511281601298,0
normal,normal,0.021177420257954594,0
normal,normal,0.0062113460555868515,0
normal,normal,0.0013267336957168742,0
dos,dos,0.1987655064802324,0
normal,normal,0.0016663075696708802,0
dos,normal,0.5558574882031203,0
dos,dos,1.368968843291307,0
normal,normal,0.0036354704480362834,0
r2l,normal,0.31083655857169384,0
probe,probe,0.5059688443418828,0
r2l,normal,0.12385813305807676,0
normal,normal,0.0013783356803558258,0
normal,normal,0.002660025125091696,0
